version,memory,engine,distribution,workload,size,threads,ts,writes,reads,response_time,tps,user_provided_threads
upstream-3.2,20,wt,uniform,oltp,2000000,128,10,20286.63,27773.67,32.85,6761.54,128
upstream-3.2,20,wt,uniform,oltp,2000000,128,20,23960.51,32780.71,30.93,7986.80,128
upstream-3.2,20,wt,uniform,oltp,2000000,128,30,22732.40,31145.90,32.64,7577.80,128
upstream-3.2,20,wt,uniform,oltp,2000000,128,40,23688.96,32509.84,31.30,7895.79,128
upstream-3.2,20,wt,uniform,oltp,2000000,128,50,23690.43,32475.54,31.02,7897.11,128
upstream-3.2,20,wt,uniform,oltp,2000000,128,60,23955.71,32790.11,30.71,7985.40,128
upstream-3.2,20,wt,uniform,oltp,2000000,128,70,21790.50,29789.20,33.08,7263.20,128
upstream-3.2,20,wt,uniform,oltp,2000000,128,80,22574.89,30875.79,31.85,7524.50,128
upstream-3.2,20,wt,uniform,oltp,2000000,128,90,23849.70,32634.40,30.67,7950.20,128
upstream-3.2,20,wt,uniform,oltp,2000000,128,100,23717.20,32492.70,31.13,7905.90,128
upstream-3.2,20,wt,uniform,oltp,2000000,128,110,23865.70,32668.50,30.61,7955.40,128
upstream-3.2,20,wt,uniform,oltp,2000000,128,120,23929.20,32763.10,30.60,7976.50,128
upstream-3.2,20,wt,uniform,oltp,2000000,128,130,21654.49,29614.19,33.77,7217.90,128
upstream-3.2,20,wt,uniform,oltp,2000000,128,140,20914.01,28604.41,34.05,6971.50,128
upstream-3.2,20,wt,uniform,oltp,2000000,128,150,21659.10,29657.11,33.86,7213.10,128
upstream-3.2,20,wt,uniform,oltp,2000000,128,160,22057.89,30203.29,31.47,7359.00,128
upstream-3.2,20,wt,uniform,oltp,2000000,128,170,20642.50,28283.00,32.11,6880.90,128
upstream-3.2,20,wt,uniform,oltp,2000000,128,180,20135.28,27542.67,39.02,6711.69,128
upstream-3.2,20,wt,uniform,oltp,2000000,128,190,21431.21,29330.67,33.26,7142.57,128
upstream-3.2,20,wt,uniform,oltp,2000000,128,200,20964.12,28636.37,33.10,6989.44,128
upstream-3.2,20,wt,uniform,oltp,2000000,128,210,18292.49,25040.89,33.50,6097.50,128
upstream-3.2,20,wt,uniform,oltp,2000000,128,220,23158.31,31698.41,31.90,7719.20,128
upstream-3.2,20,wt,uniform,oltp,2000000,128,230,23590.40,32291.30,31.16,7863.50,128
upstream-3.2,20,wt,uniform,oltp,2000000,128,240,23612.90,32355.70,30.92,7871.10,128
upstream-3.2,20,wt,uniform,oltp,2000000,128,250,22688.01,31081.11,32.63,7562.30,128
upstream-3.2,20,wt,uniform,oltp,2000000,128,260,18836.00,25811.20,34.39,6279.10,128
upstream-3.2,20,wt,uniform,oltp,2000000,128,270,17895.40,24503.60,34.88,5964.60,128
upstream-3.2,20,wt,uniform,oltp,2000000,128,280,19461.40,26665.00,33.95,6487.50,128
upstream-3.2,20,wt,uniform,oltp,2000000,128,290,22274.09,30463.38,33.06,7424.30,128
upstream-3.2,20,wt,uniform,oltp,2000000,128,300,21184.11,28985.91,34.17,7062.00,128
upstream-3.2,20,wt,uniform,oltp,2000000,128,310,14308.30,19563.00,35.32,4769.20,128
upstream-3.2,20,wt,uniform,oltp,2000000,128,320,16037.21,21931.21,33.31,5339.50,128
upstream-3.2,20,wt,uniform,oltp,2000000,128,330,18212.48,24897.73,33.08,6075.86,128
upstream-3.2,20,wt,uniform,oltp,2000000,128,340,15391.50,21054.44,35.68,5124.93,128
upstream-3.2,20,wt,uniform,oltp,2000000,128,350,15316.20,20952.90,35.58,5112.10,128
upstream-3.2,20,wt,uniform,oltp,2000000,128,360,17544.31,24024.51,34.83,5841.50,128
upstream-3.2,20,wt,uniform,oltp,2000000,128,370,18301.30,25051.70,33.86,6100.20,128
upstream-3.2,20,wt,uniform,oltp,2000000,128,380,22103.09,30280.78,32.28,7374.60,128
upstream-3.2,20,wt,uniform,oltp,2000000,128,390,16284.50,22274.00,36.56,5421.50,128
upstream-3.2,20,wt,uniform,oltp,2000000,128,400,19001.60,25940.50,33.42,6340.70,128
upstream-3.2,20,wt,uniform,oltp,2000000,128,410,20705.00,28370.10,32.66,6895.00,128
upstream-3.2,20,wt,uniform,oltp,2000000,128,420,17448.06,23841.21,35.53,5822.75,128
upstream-3.2,20,wt,uniform,oltp,2000000,128,430,15834.22,21664.07,35.88,5277.74,128
upstream-3.2,20,wt,uniform,oltp,2000000,128,440,17710.00,24213.89,36.95,5903.40,128
upstream-3.2,20,wt,uniform,oltp,2000000,128,450,18601.90,25446.20,32.29,6193.80,128
upstream-3.2,20,wt,uniform,oltp,2000000,128,460,19690.70,26924.40,34.18,6570.20,128
upstream-3.2,20,wt,uniform,oltp,2000000,128,470,21297.60,29177.80,33.20,7099.50,128
upstream-3.2,20,wt,uniform,oltp,2000000,128,480,14866.00,20354.99,35.64,4955.10,128
upstream-3.2,20,wt,uniform,oltp,2000000,128,490,14175.70,19384.40,34.68,4722.30,128
upstream-3.2,20,wt,uniform,oltp,2000000,128,500,6218.90,8504.50,503.83,2076.20,128
upstream-3.2,20,wt,uniform,oltp,2000000,128,510,6857.49,9352.68,115.04,2285.70,128
upstream-3.2,20,wt,uniform,oltp,2000000,128,520,5774.81,7924.42,384.15,1922.50,128
upstream-3.2,20,wt,uniform,oltp,2000000,128,530,5994.90,8235.80,348.86,1996.10,128
upstream-3.2,20,wt,uniform,oltp,2000000,128,540,6506.60,8911.00,256.30,2173.50,128
upstream-3.2,20,wt,uniform,oltp,2000000,128,550,7169.99,9824.99,326.43,2389.30,128
upstream-3.2,20,wt,uniform,oltp,2000000,128,560,6539.81,8941.91,280.97,2180.80,128
upstream-3.2,20,wt,uniform,oltp,2000000,128,570,7180.20,9829.31,373.94,2393.10,128
upstream-3.2,20,wt,uniform,oltp,2000000,128,580,6889.00,9429.50,368.17,2296.30,128
upstream-3.2,20,wt,uniform,oltp,2000000,128,590,6830.30,9370.10,342.44,2273.80,128
upstream-3.2,20,wt,uniform,oltp,2000000,128,600,6968.10,9537.10,398.80,2325.90,128
upstream-3.2,20,wt,uniform,oltp,2000000,128,610,7742.70,10597.70,233.72,2580.80,128
upstream-3.2,20,wt,uniform,oltp,2000000,128,620,7764.70,10631.90,241.91,2588.30,128
upstream-3.2,20,wt,uniform,oltp,2000000,128,630,7052.70,9669.40,357.63,2350.60,128
upstream-3.2,20,wt,uniform,oltp,2000000,128,640,7715.50,10571.40,289.68,2572.00,128
upstream-3.2,20,wt,uniform,oltp,2000000,128,650,7743.30,10592.20,376.53,2579.40,128
upstream-3.2,20,wt,uniform,oltp,2000000,128,660,6958.20,9516.80,376.64,2321.30,128
upstream-3.2,20,wt,uniform,oltp,2000000,128,670,6589.90,9053.20,403.97,2193.80,128
upstream-3.2,20,wt,uniform,oltp,2000000,128,680,8024.70,10986.20,390.88,2677.30,128
upstream-3.2,20,wt,uniform,oltp,2000000,128,690,5856.00,8016.20,400.12,1948.70,128
upstream-3.2,20,wt,uniform,oltp,2000000,128,700,5830.70,7984.89,668.16,1945.40,128
upstream-3.2,20,wt,uniform,oltp,2000000,128,710,5044.50,6914.60,627.64,1683.00,128
upstream-3.2,20,wt,uniform,oltp,2000000,128,720,4488.70,6158.50,661.39,1490.80,128
upstream-3.2,20,wt,uniform,oltp,2000000,128,730,6028.59,8257.89,590.63,2015.30,128
upstream-3.2,20,wt,uniform,oltp,2000000,128,740,4984.81,6833.21,670.16,1661.40,128
upstream-3.2,20,wt,uniform,oltp,2000000,128,750,6321.80,8629.50,480.27,2107.40,128
upstream-3.2,20,wt,uniform,oltp,2000000,128,760,6487.30,8878.40,516.97,2162.20,128
upstream-3.2,20,wt,uniform,oltp,2000000,128,770,5140.60,7039.70,611.69,1708.50,128
upstream-3.2,20,wt,uniform,oltp,2000000,128,780,6807.40,9299.59,518.68,2274.30,128
upstream-3.2,20,wt,uniform,oltp,2000000,128,790,6059.30,8309.51,556.81,2020.00,128
upstream-3.2,20,wt,uniform,oltp,2000000,128,800,6670.20,9134.70,461.25,2223.60,128
upstream-3.2,20,wt,uniform,oltp,2000000,128,810,5757.90,7861.90,581.86,1918.90,128
upstream-3.2,20,wt,uniform,oltp,2000000,128,820,5660.20,7746.00,696.54,1886.50,128
upstream-3.2,20,wt,uniform,oltp,2000000,128,830,6082.20,8327.00,530.29,2027.60,128
upstream-3.2,20,wt,uniform,oltp,2000000,128,840,5212.90,7144.40,632.73,1735.80,128
upstream-3.2,20,wt,uniform,oltp,2000000,128,850,5275.60,7235.11,557.14,1755.70,128
upstream-3.2,20,wt,uniform,oltp,2000000,128,860,5319.20,7291.90,756.53,1777.20,128
upstream-3.2,20,wt,uniform,oltp,2000000,128,870,4516.50,6180.40,696.34,1506.30,128
upstream-3.2,20,wt,uniform,oltp,2000000,128,880,3844.80,5268.70,701.36,1276.40,128
upstream-3.2,20,wt,uniform,oltp,2000000,128,890,3126.80,4282.10,1028.21,1042.70,128
upstream-3.2,20,wt,uniform,oltp,2000000,128,900,2580.50,3533.50,1172.25,859.10,128
upstream-3.2,20,wt,uniform,oltp,2000000,128,910,3992.10,5447.60,901.32,1336.10,128
upstream-3.2,20,wt,uniform,oltp,2000000,128,920,2403.00,3298.40,1054.39,799.80,128
upstream-3.2,20,wt,uniform,oltp,2000000,128,930,3354.40,4575.70,1035.62,1119.20,128
upstream-3.2,20,wt,uniform,oltp,2000000,128,940,3596.90,4926.40,1049.66,1196.00,128
upstream-3.2,20,wt,uniform,oltp,2000000,128,950,1864.60,2554.90,919.58,619.10,128
upstream-3.2,20,wt,uniform,oltp,2000000,128,960,754.80,1029.50,8072.52,251.30,128
upstream-3.2,20,wt,uniform,oltp,2000000,128,970,2475.60,3387.70,1244.57,825.40,128
upstream-3.2,20,wt,uniform,oltp,2000000,128,980,3805.60,5203.70,738.85,1272.20,128
upstream-3.2,20,wt,uniform,oltp,2000000,128,990,2559.20,3503.60,660.40,851.50,128
upstream-3.2,20,wt,uniform,oltp,2000000,128,1000,1660.20,2268.60,710.65,553.70,128
upstream-3.2,20,wt,uniform,oltp,2000000,128,1010,837.00,1163.00,1616.26,276.90,128
upstream-3.2,20,wt,uniform,oltp,2000000,128,1020,926.10,1272.60,2153.69,308.60,128
upstream-3.2,20,wt,uniform,oltp,2000000,128,1030,773.20,1044.20,4579.17,262.70,128
upstream-3.2,20,wt,uniform,oltp,2000000,128,1040,384.60,526.90,7974.05,129.40,128
upstream-3.2,20,wt,uniform,oltp,2000000,128,1050,622.80,862.60,2348.30,201.30,128
upstream-3.2,20,wt,uniform,oltp,2000000,128,1060,1026.60,1405.90,2342.68,342.10,128
upstream-3.2,20,wt,uniform,oltp,2000000,128,1070,398.70,547.50,6489.90,133.20,128
upstream-3.2,20,wt,uniform,oltp,2000000,128,1080,699.10,930.30,6595.66,238.80,128
upstream-3.2,20,wt,uniform,oltp,2000000,128,1090,498.60,690.70,7269.57,163.40,128
upstream-3.2,20,wt,uniform,oltp,2000000,128,1100,1258.40,1723.80,1949.95,421.40,128
upstream-3.2,20,wt,uniform,oltp,2000000,128,1110,528.30,726.10,7662.82,177.30,128
upstream-3.2,20,wt,uniform,oltp,2000000,128,1120,572.90,801.30,1565.78,184.60,128
upstream-3.2,20,wt,uniform,oltp,2000000,128,1130,1046.80,1427.10,2098.33,349.40,128
upstream-3.2,20,wt,uniform,oltp,2000000,128,1140,454.70,616.70,8162.42,151.20,128
upstream-3.2,20,wt,uniform,oltp,2000000,128,1150,893.10,1218.90,2154.98,297.20,128
upstream-3.2,20,wt,uniform,oltp,2000000,128,1160,505.30,702.80,8385.31,169.00,128
upstream-3.2,20,wt,uniform,oltp,2000000,128,1170,656.00,891.30,8026.74,224.50,128
upstream-3.2,20,wt,uniform,oltp,2000000,128,1180,636.00,868.40,6374.38,212.20,128
upstream-3.2,20,wt,uniform,oltp,2000000,128,1190,1309.20,1795.90,1500.62,433.30,128
upstream-3.2,20,wt,uniform,oltp,2000000,128,1200,1256.30,1708.40,1808.27,421.60,128
upstream-3.2,20,wt,uniform,oltp,2000000,128,1210,1142.30,1555.50,1727.32,380.80,128
upstream-3.2,20,wt,uniform,oltp,2000000,128,1220,1177.30,1610.50,1795.32,392.70,128
upstream-3.2,20,wt,uniform,oltp,2000000,128,1230,1354.60,1862.30,1453.32,448.50,128
upstream-3.2,20,wt,uniform,oltp,2000000,128,1240,1325.00,1797.80,1787.81,444.60,128
upstream-3.2,20,wt,uniform,oltp,2000000,128,1250,1459.80,2000.60,1528.28,486.50,128
upstream-3.2,20,wt,uniform,oltp,2000000,128,1260,2112.19,2918.19,930.66,704.20,128
upstream-3.2,20,wt,uniform,oltp,2000000,128,1270,1920.21,2632.81,1019.01,637.40,128
upstream-3.2,20,wt,uniform,oltp,2000000,128,1280,1921.80,2631.30,1117.43,643.40,128
upstream-3.2,20,wt,uniform,oltp,2000000,128,1290,1601.10,2195.80,1326.91,533.40,128
upstream-3.2,20,wt,uniform,oltp,2000000,128,1300,1861.60,2548.10,1143.14,620.60,128
upstream-3.2,20,wt,uniform,oltp,2000000,128,1310,1504.50,2060.10,1458.99,501.70,128
upstream-3.2,20,wt,uniform,oltp,2000000,128,1320,1085.90,1486.90,2126.15,362.00,128
upstream-3.2,20,wt,uniform,oltp,2000000,128,1330,1236.60,1699.80,1590.35,406.00,128
upstream-3.2,20,wt,uniform,oltp,2000000,128,1340,1099.90,1497.50,2117.26,372.60,128
upstream-3.2,20,wt,uniform,oltp,2000000,128,1350,1271.00,1736.20,1743.42,423.90,128
upstream-3.2,20,wt,uniform,oltp,2000000,128,1360,1413.10,1938.70,1330.09,470.60,128
upstream-3.2,20,wt,uniform,oltp,2000000,128,1370,1254.30,1725.50,1780.34,418.40,128
upstream-3.2,20,wt,uniform,oltp,2000000,128,1380,1219.10,1660.70,1642.60,406.30,128
upstream-3.2,20,wt,uniform,oltp,2000000,128,1390,1247.10,1699.70,1675.38,415.90,128
upstream-3.2,20,wt,uniform,oltp,2000000,128,1400,1389.50,1909.30,1383.28,462.90,128
upstream-3.2,20,wt,uniform,oltp,2000000,128,1410,1787.90,2454.20,1061.67,595.60,128
upstream-3.2,20,wt,uniform,oltp,2000000,128,1420,1992.40,2720.00,914.37,664.60,128
upstream-3.2,20,wt,uniform,oltp,2000000,128,1430,1387.20,1904.90,1309.16,462.20,128
upstream-3.2,20,wt,uniform,oltp,2000000,128,1440,1958.70,2684.70,981.00,653.30,128
upstream-3.2,20,wt,uniform,oltp,2000000,128,1450,2014.00,2759.90,909.45,671.20,128
upstream-3.2,20,wt,uniform,oltp,2000000,128,1460,2018.10,2765.70,910.00,672.60,128
upstream-3.2,20,wt,uniform,oltp,2000000,128,1470,1756.90,2413.50,1059.45,585.80,128
upstream-3.2,20,wt,uniform,oltp,2000000,128,1480,1895.40,2591.70,1030.98,631.40,128
upstream-3.2,20,wt,uniform,oltp,2000000,128,1490,1852.20,2544.20,1067.73,617.80,128
upstream-3.2,20,wt,uniform,oltp,2000000,128,1500,1864.70,2552.50,1067.73,621.10,128
upstream-3.2,20,wt,uniform,oltp,2000000,128,1510,1749.30,2390.90,1154.15,583.50,128
upstream-3.2,20,wt,uniform,oltp,2000000,128,1520,1910.20,2609.60,1022.99,636.40,128
upstream-3.2,20,wt,uniform,oltp,2000000,128,1530,1795.60,2448.20,1114.09,598.80,128
upstream-3.2,20,wt,uniform,oltp,2000000,128,1540,2052.60,2806.40,900.51,684.30,128
upstream-3.2,20,wt,uniform,oltp,2000000,128,1550,1780.10,2437.20,1122.12,593.30,128
upstream-3.2,20,wt,uniform,oltp,2000000,128,1560,1790.80,2444.00,1144.51,596.40,128
upstream-3.2,20,wt,uniform,oltp,2000000,128,1570,1547.10,2132.20,1239.37,515.50,128
upstream-3.2,20,wt,uniform,oltp,2000000,128,1580,1744.60,2401.40,1166.30,582.20,128
upstream-3.2,20,wt,uniform,oltp,2000000,128,1590,1632.10,2233.70,1206.07,544.10,128
upstream-3.2,20,wt,uniform,oltp,2000000,128,1600,1320.30,1810.40,1561.10,439.90,128
upstream-3.2,20,wt,uniform,oltp,2000000,128,1610,1665.80,2291.50,1259.94,555.40,128
upstream-3.2,20,wt,uniform,oltp,2000000,128,1620,1627.30,2244.10,1202.82,541.20,128
upstream-3.2,20,wt,uniform,oltp,2000000,128,1630,1781.10,2423.00,1247.56,594.80,128
upstream-3.2,20,wt,uniform,oltp,2000000,128,1640,1360.10,1868.00,1374.62,453.10,128
upstream-3.2,20,wt,uniform,oltp,2000000,128,1650,1897.40,2581.40,1058.50,632.60,128
upstream-3.2,20,wt,uniform,oltp,2000000,128,1660,1738.40,2385.80,1216.94,579.70,128
upstream-3.2,20,wt,uniform,oltp,2000000,128,1670,2017.20,2757.70,993.12,672.40,128
upstream-3.2,20,wt,uniform,oltp,2000000,128,1680,1511.40,2071.60,1272.45,500.80,128
upstream-3.2,20,wt,uniform,oltp,2000000,128,1690,1872.20,2556.70,1145.54,627.20,128
upstream-3.2,20,wt,uniform,oltp,2000000,128,1700,1555.40,2119.00,1291.25,518.40,128
upstream-3.2,20,wt,uniform,oltp,2000000,128,1710,1949.40,2656.30,1052.50,649.90,128
upstream-3.2,20,wt,uniform,oltp,2000000,128,1720,2059.90,2824.30,957.50,686.50,128
upstream-3.2,20,wt,uniform,oltp,2000000,128,1730,1458.60,1997.30,1389.93,486.40,128
upstream-3.2,20,wt,uniform,oltp,2000000,128,1740,1692.90,2310.90,1260.70,564.10,128
upstream-3.2,20,wt,uniform,oltp,2000000,128,1750,1590.90,2174.60,1377.91,530.40,128
upstream-3.2,20,wt,uniform,oltp,2000000,128,1760,1740.50,2386.70,1215.49,579.70,128
upstream-3.2,20,wt,uniform,oltp,2000000,128,1770,1598.40,2181.10,1232.71,532.10,128
upstream-3.2,20,wt,uniform,oltp,2000000,128,1780,1708.00,2337.40,1241.23,570.40,128
upstream-3.2,20,wt,uniform,oltp,2000000,128,1790,1543.90,2112.50,1385.36,513.60,128
upstream-3.2,20,wt,uniform,oltp,2000000,128,1800,1714.70,2357.40,1247.93,572.20,128
upstream-3.2,20,wt,uniform,oltp,2000000,48,10,19549.77,26761.48,7.87,6516.52,48
upstream-3.2,20,wt,uniform,oltp,2000000,48,20,17056.07,23431.80,8.10,5685.12,48
upstream-3.2,20,wt,uniform,oltp,2000000,48,30,19036.50,26062.91,8.83,6342.90,48
upstream-3.2,20,wt,uniform,oltp,2000000,48,40,16080.90,21989.50,8.67,5360.60,48
upstream-3.2,20,wt,uniform,oltp,2000000,48,50,21990.89,30078.79,8.13,7332.60,48
upstream-3.2,20,wt,uniform,oltp,2000000,48,60,19648.71,26860.51,8.39,6549.40,48
upstream-3.2,20,wt,uniform,oltp,2000000,48,70,21196.90,29008.90,8.39,7065.80,48
upstream-3.2,20,wt,uniform,oltp,2000000,48,80,22223.70,30421.59,8.12,7408.00,48
upstream-3.2,20,wt,uniform,oltp,2000000,48,90,18022.90,24656.71,9.84,6007.80,48
upstream-3.2,20,wt,uniform,oltp,2000000,48,100,17498.50,23939.20,9.91,5830.00,48
upstream-3.2,20,wt,uniform,oltp,2000000,48,110,23238.89,31839.59,8.35,7748.90,48
upstream-3.2,20,wt,uniform,oltp,2000000,48,120,21681.10,29680.60,8.53,7227.00,48
upstream-3.2,20,wt,uniform,oltp,2000000,48,130,19100.70,26134.00,8.49,6367.00,48
upstream-3.2,20,wt,uniform,oltp,2000000,48,140,19349.70,26443.80,8.45,6449.90,48
upstream-3.2,20,wt,uniform,oltp,2000000,48,150,21585.70,29553.30,8.87,7195.10,48
upstream-3.2,20,wt,uniform,oltp,2000000,48,160,18351.40,25072.90,9.82,6117.20,48
upstream-3.2,20,wt,uniform,oltp,2000000,48,170,21796.20,29828.80,9.58,7265.30,48
upstream-3.2,20,wt,uniform,oltp,2000000,48,180,21486.96,29399.34,8.54,7162.39,48
upstream-3.2,20,wt,uniform,oltp,2000000,48,190,18829.74,25717.15,8.74,6276.61,48
upstream-3.2,20,wt,uniform,oltp,2000000,48,200,16152.30,22119.20,10.16,5381.50,48
upstream-3.2,20,wt,uniform,oltp,2000000,48,210,21615.18,29598.07,9.12,7207.69,48
upstream-3.2,20,wt,uniform,oltp,2000000,48,220,20791.61,28497.12,8.66,6927.80,48
upstream-3.2,20,wt,uniform,oltp,2000000,48,230,18296.40,25037.70,9.13,6098.90,48
upstream-3.2,20,wt,uniform,oltp,2000000,48,240,18622.70,25500.20,9.28,6210.00,48
upstream-3.2,20,wt,uniform,oltp,2000000,48,250,23287.00,31896.90,8.37,7762.60,48
upstream-3.2,20,wt,uniform,oltp,2000000,48,260,18192.16,24903.55,8.25,6064.09,48
upstream-3.2,20,wt,uniform,oltp,2000000,48,270,18744.04,25664.15,8.81,6247.91,48
upstream-3.2,20,wt,uniform,oltp,2000000,48,280,17045.59,23345.49,8.70,5682.00,48
upstream-3.2,20,wt,uniform,oltp,2000000,48,290,22961.81,31457.52,8.21,7651.30,48
upstream-3.2,20,wt,uniform,oltp,2000000,48,300,19542.00,26744.40,9.43,6516.50,48
upstream-3.2,20,wt,uniform,oltp,2000000,48,310,16852.10,23058.20,9.95,5617.40,48
upstream-3.2,20,wt,uniform,oltp,2000000,48,320,16461.80,22549.30,10.11,5484.70,48
upstream-3.2,20,wt,uniform,oltp,2000000,48,330,21840.50,29897.00,8.28,7282.80,48
upstream-3.2,20,wt,uniform,oltp,2000000,48,340,19054.30,26060.80,8.44,6351.10,48
upstream-3.2,20,wt,uniform,oltp,2000000,48,350,21229.80,29057.80,8.39,7077.00,48
